// NAME,DISPLAYNAME,TOOLTIP,EPOCH,SLOT,BRANCH,ICON,MENU,ROW,COLUMN,HOST,PRODUCE,UPGRADE,TIME,FOOD,WOOD,STONE,GOLD,TIN,IRON,SALTPETER,OIL,URANIUM,TECHPTS,TTCIV,PREREQUISITES,SPECFLAGS
DestroyerAtago,text_Battleship_11_name,,11,0,,,0,2,1,Dock,DestroyerAtago,DestroyerAtagoUpgradeEpoch11,110,0,1500,0,1500,0,0,0,1500,1500,10,Japanese,[upFregatten_11],(None)
DestroyerAkitsuki,text_Battleship_11_name,,11,0,,,0,0,3,Dock,DestroyerAkitsuki,DestroyerAkitsukiUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,Japanese,[upFregatten_11],(None)
DestroyerTakanami,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,DestroyerTakanami,DestroyerTakanamiUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,5,Japanese,[upFregatten_11],(None)
AsagiriDestroyer,text_Destroyer_11_name,,11,0,,,0,2,2,Dock,AsagiriDestroyer,AsagiriDestroyerUpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,2,Japanese,[],(None)

France_Fremm,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,France_Fremm,France_FremmUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,5,French,[upFregatten_11],(None)
DestroyerFTI,text_Battleship_11_name,,11,0,,,0,0,3,Dock,DestroyerFTI,DestroyerFTIUpgradeEpoch11,110,0,1500,0,1500,0,0,0,1500,1500,10,French,[upFregatten_11],(None)
DestroyerHorizon,text_Battleship_11_name,,11,0,,,0,2,1,Dock,DestroyerHorizon,HorizonUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,French,[upFregatten_11],(None)
Fregatten_Formidable,text_Destroyer_11_name,,11,0,,,0,2,2,Dock,Fregatten_Formidable,FormidableUpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,2,French,[],(None)

Cruiser_Eng,text_Battleship_11_name,,11,0,,,0,2,1,Dock,Cruiser_Eng,Cruiser_EngUpgradeEpoch11,120,0,2000,0,2000,0,0,0,2000,2000,10,English,[upFregatten_11],(None)
FregattenType26,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,FregattenType26,FregattenType26UpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,5,English,[upFregatten_11],(None)
DestroyerType45,text_Battleship_11_name,,11,0,,,0,0,3,Dock,DestroyerType45,DestroyerType45UpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,English,[upFregatten_11],(None)

Cruiser_Ger,text_Battleship_11_name,,11,0,,,0,2,1,Dock,Cruiser_Ger,Cruiser_GerUpgradeEpoch11,120,0,2000,0,2000,0,0,0,2000,2000,10,German,[upFregatten_11],(None)
DestroyerF217,text_Battleship_11_name,,11,0,,,0,0,3,Dock,DestroyerF217,DestroyerF217UpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,German,[upFregatten_11],(None)
FregattenF124,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,FregattenF124,FregattenF124UpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,5,German,[upFregatten_11],(None)
BadenWurttemberg,text_Destroyer_11_name,,11,0,,,0,2,2,Dock,BadenWurttemberg,BadenWurttembergUpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,2,German,[],(None)

DestroyerKDX2,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,DestroyerKDX2,KDX2UpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,5,Korean,[upFregatten_11],(None)
DestroyerKDX3,text_Battleship_11_name,,11,0,,,0,2,1,Dock,DestroyerKDX3,DestroyerKDX3UpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,Korean,[upFregatten_11],(None)
KoCruiser,text_Battleship_11_name,,11,0,,,0,0,3,Dock,KoCruiser,KoCruiserUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,Korean,[upFregatten_11],(None)

DestroyerDelhi,text_Destroyer_11_name,,14,0,,,0,2,1,Dock,DestroyerDelhi,,120,0,2100,1100,2100,0,0,0,0,2100,10,Inca,[upDestroyer_14],(None)
DestroyerKolkata,text_Destroyer_11_name,,14,0,,,0,1,3,Dock,DestroyerKolkata,,110,0,1100,0,1100,0,0,0,1100,900,5,Inca,[upDestroyer_14],(None)
Type11356,text_Destroyer_11_name,,14,0,,,0,2,2,Dock,Type11356,,90,670,950,670,950,0,0,0,0,0,2,Inca,[upDestroyer_14],(None)

Italy_Fremm,text_Destroyer_11_name,,11,0,,,0,0,2,Dock,Italy_Fremm,Italy_FremmUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,5,Roman,[upFregatten_11],(None)
Penne,text_Battleship_11_name,,11,0,,,0,0,3,Dock,Penne,PenneUpgradeEpoch11,80,800,800,800,800,0,0,0,0,0,10,Roman,[upFregatten_11],(None)
HorizonItaly,text_Battleship_11_name,,11,0,,,0,2,1,Dock,HorizonItaly,HorizonItalyUpgradeEpoch11,100,0,1000,0,1000,0,0,0,1000,1000,10,Roman,[upFregatten_11],(None)

Aaship,text_Destroyer_11_name,,11,0,,,0,2,2,Dock,Aaship,AashipUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Cruiser,text_Battleship_11_name,,11,0,,,0,0,3,Dock,Cruiser,CruiserUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[upFregatten_11],(None)
//------------------------ww15---------------------
MI_RTS13,text_SA9_name,,15,0,,,0,2,0,Mill,MI_RTS13,,85,0,0,400,600,0,0,0,300,600,5,,[upHeavyArtillery_15],(None)
Alldestroyer15,text_Battleship_11_name,,15,0,,,0,2,1,Dock,Alldestroyer15,,120,0,2000,0,2000,0,0,0,2000,2000,10,MiddleEast,[],(None)
AuroraSpaceBattleship,text_Battleship_11_name,,15,0,,,0,2,1,Dock,AuroraSpaceBattleship,,120,0,2000,0,2000,0,0,0,2000,2000,10,MesoAmer,[],(None)

CFA_44Nosferatu,text_Fighter_11_name,,15,0,,icon_unit_CFA_44Nosferatu,0,2,3,Airport,CFA_44Nosferatu,,80,0,500,500,650,0,0,0,650,650,5,,[],(None)
//WhiteEmperor,text_Fighter_11_name,,15,0,,,1,3,1,Airport,WhiteEmperor,,80,0,600,0,600,0,0,0,400,400,2,Chinese,[],(None)
Galactica,text_Fighter_11_name,,15,0,,,1,3,0,Airport,Galactica,,80,0,650,0,650,0,0,0,450,450,10,MiddleEast,[upJ16_15],(None)
qingmo,text_Fighter_11_name,,15,0,,,1,3,0,Airport,qingmo,,80,0,650,0,650,0,0,0,450,450,10,African,[upJ16_15],(None)
AF4_Headhunter,text_Fighter_11_name,,15,0,,,1,3,0,Airport,AF4_Headhunter,,80,0,650,0,650,0,0,0,450,450,10,MesoAmer,[upJ16_15],(None)

////////////////////////////////////////////
//Guoqi_China,text_House_name,,9,0,,,4,0,2,Citizen,Guoqi_China,Guoqi_ChinaEpoch9,0,0,0,0,0,0,0,0,0,0,0,Chinese,[],(None)
//////////////////////////////////////////////

Firearcher,text_HeavyInfantry2_02_name,,4,0,,icon_unit_Firearcher,0,2,0,Barracks,Firearcher,,37,30,40,0,30,0,0,0,0,0,0,,[],(None)
Engarcher,text_HeavyInfantry2_02_name,,2,0,,icon_unit_engarcher,0,2,1,Barracks,Engarcher,,37,30,40,0,30,0,0,0,0,0,0,English,[],(None)
//Vikingship,text_WarGalley_01_name,,2,0,,icon_unit_vikingship,0,0,2,Dock,Vikingship,,40,0,250,0,100,100,0,0,0,0,0,German,[],(None)
//Kobukson,text_WarGalley_01_name,,2,0,,icon_unit_kobukson,0,0,2,Dock,Kobukson,,40,0,250,0,100,100,0,0,0,0,0,FarEast,[],(None)
//Lodia,text_WarGalley_01_name,,2,0,,icon_unit_vikingship,0,0,2,Dock,Lodia,,40,0,250,0,100,100,0,0,0,0,0,Russian,[],(None)

C130,text_Fighter_11_name,,13,0,,icon_unit_C130,0,1,3,Airport,C130,,70,450,0,0,550,0,0,0,250,550,5,,[upHelicopter_13],(None)
//Mina,text_BMP1_name,,11,0,,icon_unit_mina,0,3,2,Bradley,Mina,,5,0,0,0,25,0,0,0,25,0,0,,[],(None)
//Scommando2,tx_utn_Sniper_name,,12,0,,icon_unit_commando,0,2,1,Barracks,Scommando2,,50,150,0,0,180,0,0,0,0,0,0,,[],(None)
//VMina2,text_BMP1_name,,12,0,,icon_unit_mina,0,3,2,Scommando2,VMina2,,5,0,0,0,25,0,0,0,25,0,0,,[],(None)
//Navalmine,text_BMP1_name,,11,0,,icon_unit_navalmine,0,3,2,Cruiser,Navalmine,,0.5,0,0,0,25,0,0,0,25,0,0,,[],(None)
//Navalmine2,text_BMP1_name,,12,0,,icon_unit_navalmine,0,3,2,Submarine,Navalmine2,,0.5,0,0,0,25,0,0,0,25,0,0,,[],(None)

//Balloon,text_ObservationBalloon_11_name,,8,0,,,0,2,3,University,Balloon,,60,0,250,0,500,0,0,0,0,0,5,,[],(None)
Weelloader,text_LightMounted1_02_name,,13,0,,,0,2,0,Autofactory,Weelloader,,70,300,300,0,300,0,0,0,300,0,0,,[],(None)
Harvester,text_LightMounted1_02_name,,13,0,,,0,2,1,Autofactory,Harvester,,70,250,250,0,250,0,0,0,250,0,0,,[],(None)
Tractor,text_LightMounted1_02_name,,11,0,,,0,2,2,Autofactory,Tractor,TractorUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)

gruzovik,tx_utn_TradeCart_name,,11,0,,,0,3,1,Autofactory,gruzovik,gruzovikUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Autobus,text_LightMounted1_02_name,,12,0,,,0,3,2,Autofactory,Autobus,,50,100,100,0,300,0,0,0,200,0,0,,[],(None)
TradeCart215,tx_utn_TradeCart_name,,13,0,,,0,3,0,Autofactory,TradeCart215,,30,50,100,0,100,0,0,0,0,100,0,,[],(None)
policecar,text_medcar_name,,13,0,,,0,1,0,Bank,policecar,,50,100,200,0,300,0,0,0,200,0,0,,[],(None)
Firetruck,text_LightMounted1_02_name,,13,0,,,0,1,1,Bank,Firetruck,,50,200,100,0,400,0,0,0,200,0,0,,[],(None)

Heliport_Carrier02,text_Destroyer_11_name,,13,0,,,1,1,3,Dock,Heliport_Carrier02,,140,1500,1500,0,1500,0,0,0,1500,1500,10,Western,[],(None)
xbf_Carrier01,text_Destroyer_11_name,,13,0,,,1,1,3,Dock,xbf_Carrier01,,140,1500,1500,0,1500,0,0,0,1500,1500,10,FarEast,[],(None)
LandingShip,text_Destroyer_11_name,,11,0,,,1,1,3,Dock,LandingShip,LandingShipUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[upFregatten_11],(None)
LandShip,text_Destroyer_11_name,,11,0,,,0,2,2,LandingShip,LandShip,LandShipUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
LandShip_tank,text_Destroyer_11_name,,11,0,,,0,3,2,LandingShip,LandShip_tank,LandShip_tankUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
// ---------------------- Flag ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusfed,text_Rusfed_name,,1,0,,,0,1,2,fflacn,Rusfed,,120,150,150,150,30,30,0,0,0,0,1,Russian,[],(None)
Ussr,text_Ussr_name,,1,0,,,0,1,1,fflacn,Ussr,,120,150,150,150,30,30,0,0,0,0,1,Russian,[],(None)
Rusimp,text_Rusimp_name,,1,0,,,0,1,0,fflacn,Rusimp,,120,150,150,150,30,30,0,0,0,0,1,Russian,[],(None)
GerFRG,text_GerFRG_name,,1,0,,,0,1,1,fflacn,GerFRG,,120,150,150,150,30,30,0,0,0,0,1,German,[],(None)
GerNac,text_GerNac_name,,1,0,,,0,1,0,fflacn,GerNac,,120,150,150,150,30,30,0,0,0,0,1,German,[],(None)
GerVRE,text_GerVRE_name,,1,0,,,0,1,2,fflacn,GerVRE,,120,150,150,150,30,30,0,0,0,0,1,German,[],(None)
FraDem,text_FraDem_name,,1,0,,,0,1,2,fflacn,FraDem,,120,150,150,150,30,30,0,0,0,0,1,French,[],(None)
FraNap,text_FraNap_name,,1,0,,,0,1,1,fflacn,FraNap,,120,150,150,150,30,30,0,0,0,0,1,French,[],(None)
Frakor,text_Frakor_name,,1,0,,,0,1,0,fflacn,Frakor,,120,150,150,150,30,30,0,0,0,0,1,French,[],(None)
Velikobr,text_Velikobr_name,,1,0,,,0,1,2,fflacn,Velikobr,,120,150,150,150,30,30,0,0,0,0,1,English,[],(None)
englaa,text_englaa_name,,1,0,,,0,1,1,fflacn,englaa,,120,150,150,150,30,30,0,0,0,0,1,English,[],(None)
Scotl,text_Scotl_name,,1,0,,,0,1,0,fflacn,Scotl,,120,150,150,150,30,30,0,0,0,0,1,English,[],(None)
Itall,text_Itall_name,,1,0,,,0,1,2,fflacn,Itall,,120,150,150,150,30,30,0,0,0,0,1,Roman,[],(None)
Venecia,text_Venecia_name,,1,0,,,0,1,1,fflacn,Venecia,,120,150,150,150,30,30,0,0,0,0,1,Roman,[],(None)
ROME,text_ROME_name,,1,0,,,0,1,0,fflacn,ROME,,120,150,150,150,30,30,0,0,0,0,1,Roman,[],(None)
Grecce,text_Grecce_name,,1,0,,,0,1,2,fflacn,Grecce,,120,150,150,150,30,30,0,0,0,0,1,Greek,[],(None)
Bizant,text_Bizant_name,,1,0,,,0,1,1,fflacn,Bizant,,120,150,150,150,30,30,0,0,0,0,1,Greek,[],(None)
Sparr,text_Sparr_name,,1,0,,,0,1,0,fflacn,Sparr,,120,150,150,150,30,30,0,0,0,0,1,Greek,[],(None)
Ussa,text_Ussa_name,,1,0,,,0,1,2,fflacn,Ussa,,120,150,150,150,30,30,0,0,0,0,1,American,[],(None)
Ispan,text_Ispan_name,,1,0,,,0,1,1,fflacn,Ispan,,120,150,150,150,30,30,0,0,0,0,1,American,[],(None)
Karfag,text_Karfag_name,,1,0,,,0,1,0,fflacn,Karfag,,120,150,150,150,30,30,0,0,0,0,1,American,[],(None)
egip3,text_egip3_name,,1,0,,,0,1,2,fflacn,egip3,,120,150,150,150,30,30,0,0,0,0,1,Egyptian,[],(None)
egip2,text_egip2_name,,1,0,,,0,1,1,fflacn,egip2,,120,150,150,150,30,30,0,0,0,0,1,Egyptian,[],(None)
egip1,text_egip1_name,,1,0,,,0,1,0,fflacn,egip1,,120,150,150,150,30,30,0,0,0,0,1,Egyptian,[],(None)
babyl3,text_babyl3_name,,1,0,,,0,1,2,fflacn,babyl3,,120,150,150,150,30,30,0,0,0,0,1,Babylonian,[],(None)
babyl2,text_babyl2_name,,1,0,,,0,1,1,fflacn,babyl2,,120,150,150,150,30,30,0,0,0,0,1,Babylonian,[],(None)
babyl1,text_babyl1_name,,1,0,,,0,1,0,fflacn,babyl1,,120,150,150,150,30,30,0,0,0,0,1,Babylonian,[],(None)
tur3,text_tur3_name,,1,0,,,0,1,0,fflacn,tur3,,120,150,150,150,30,30,0,0,0,0,1,Turkish,[],(None)
tur2,text_tur2_name,,1,0,,,0,1,1,fflacn,tur2,,120,150,150,150,30,30,0,0,0,0,1,Turkish,[],(None)
tur1,text_tur1_name,,1,0,,,0,1,2,fflacn,tur1,,120,150,150,150,30,30,0,0,0,0,1,Turkish,[],(None)

japann3,text_japann3_name,,1,0,,,0,1,2,fflacn,japann3,,120,150,150,150,30,30,0,0,0,0,1,Japanese,[],(None)
japann2,text_japann2_name,,1,0,,,0,1,1,fflacn,japann2,,120,150,150,150,30,30,0,0,0,0,1,Japanese,[],(None)
japann1,text_japann1_name,,1,0,,,0,1,0,fflacn,japann1,,120,150,150,150,30,30,0,0,0,0,1,Japanese,[],(None)
chinn3,text_chinn3_name,,1,0,,,0,1,2,fflacn,chinn3,,120,150,150,150,30,30,0,0,0,0,1,Chinese,[],(None)
chinn2,text_chinn2_name,,1,0,,,0,1,1,fflacn,chinn2,,120,150,150,150,30,30,0,0,0,0,1,Chinese,[],(None)
chinn1,text_chinn1_name,,1,0,,,0,1,0,fflacn,chinn1,,120,150,150,150,30,30,0,0,0,0,1,Chinese,[],(None)
koreann3,text_koreann3_name,,1,0,,,0,1,2,fflacn,koreann3,,120,150,150,150,30,30,0,0,0,0,1,Korean,[],(None)
koreann2,text_koreann2_name,,1,0,,,0,1,1,fflacn,koreann2,,120,150,150,150,30,30,0,0,0,0,1,Korean,[],(None)
koreann1,text_koreann1_name,,1,0,,,0,1,0,fflacn,koreann1,,120,150,150,150,30,30,0,0,0,0,1,Korean,[],(None)
aztecc3,text_aztecc3_name,,1,0,,,0,1,2,fflacn,aztecc3,,120,150,150,150,30,30,0,0,0,0,1,Aztec,[],(None)
aztecc2,text_aztecc2_name,,1,0,,,0,1,1,fflacn,aztecc2,,120,150,150,150,30,30,0,0,0,0,1,Aztec,[],(None)
aztecc1,text_aztecc1_name,,1,0,,,0,1,0,fflacn,aztecc1,,120,150,150,150,30,30,0,0,0,0,1,Aztec,[],(None)
Maii3,text_Maii3_name,,1,0,,,0,1,2,fflacn,Maii3,,120,150,150,150,30,30,0,0,0,0,1,Mayan,[],(None)
Maii2,text_Maii2_name,,1,0,,,0,1,1,fflacn,Maii2,,120,150,150,150,30,30,0,0,0,0,1,Mayan,[],(None)
Maii1,text_Maii1_name,,1,0,,,0,1,0,fflacn,Maii1,,120,150,150,150,30,30,0,0,0,0,1,Mayan,[],(None)
inkii3,text_inkii3_name,,1,0,,,0,1,2,fflacn,inkii3,,120,150,150,150,30,30,0,0,0,0,1,Inca,[],(None)
inkii2,text_inkii2_name,,1,0,,,0,1,1,fflacn,inkii2,,120,150,150,150,30,30,0,0,0,0,1,Inca,[],(None)
inkii1,text_inkii1_name,,1,0,,,0,1,0,fflacn,inkii1,,120,150,150,150,30,30,0,0,0,0,1,Inca,[],(None)
masaii3,text_masaii3_name,,1,0,,,0,1,2,fflacn,masaii3,,120,150,150,150,30,30,0,0,0,0,1,Maasai,[],(None)
masaii2,text_masaii2_name,,1,0,,,0,1,1,fflacn,masaii2,,120,150,150,150,30,30,0,0,0,0,1,Maasai,[],(None)
masaii1,text_masaii1_name,,1,0,,,0,1,0,fflacn,masaii1,,120,150,150,150,30,30,0,0,0,0,1,Maasai,[],(None)
zuluu3,text_zuluu3_name,,1,0,,,0,1,2,fflacn,zuluu3,,120,150,150,150,30,30,0,0,0,0,1,Zulu,[],(None)
zuluu2,text_zuluu2_name,,1,0,,,0,1,1,fflacn,zuluu2,,120,150,150,150,30,30,0,0,0,0,1,Zulu,[],(None)
zuluu1,text_zuluu1_name,,1,0,,,0,1,0,fflacn,zuluu1,,120,150,150,150,30,30,0,0,0,0,1,Zulu,[],(None)
//--------------------new unit add----------------------------------------
Su24,tx_utn_Su24_name,,13,0,,icon_unit_Su24,0,2,3,Airport,Su24,,80,0,500,500,650,0,0,0,650,650,5,,[upHelicopter_13],(None)
E3,text_E3_name,,13,0,,,0,1,2,Airport,E3,E3UpgradeEpoch13,0,0,0,0,0,0,0,0,0,0,2,,[upHelicopter_13],(None)
//Titanic,tx_utn_SSBN_name,,11,0,,,0,3,1,Dock,Titanic,,300,2000,7500,0,7500,0,0,0,5000,0,0,,[],(None)
Sniper,tx_utn_Sniper_name,,11,0,,,0,3,1,Barracks,Sniper,SniperUpgradeEpoch11,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Hospital,text_Hospital_name,,6,0,,,3,2,1,Citizen,Hospital,HospitalUpgradeEpoch6,0,0,0,0,0,0,0,0,0,0,0,,[],(None)
Medcar,text_medcar_name,,11,0,,,0,2,1,University,Medcar,MedcarUpgradeEpoch11,50,100,100,0,100,0,0,100,0,0,0,,[],(None)
SisterMona,tx_utn_sistermona_name,,10,0,,,0,2,0,University,SisterMona,,30,100,0,0,50,0,0,0,0,0,0,,[],(None)
poj_popBuild,tx_utn_popBud_name,,11,0,,,3,2,0,Citizen,poj_popBuild,,100,25000,25000,25000,25000,0,0,0,0,0,200,,[],(None)
Cscommgril,tx_utn_Sniper_name,,13,0,,,0,3,0,Barracks,Cscommgril,,28,48,0,0,32,0,0,0,0,0,0,,[],(None)
RusSoldiers,tx_utn_Sniper_name,,13,0,,,0,1,0,Barracks,RusSoldiers,,28,48,0,0,32,0,0,0,0,0,0,Russian,[],(None)
usaSoldiers,tx_utn_Sniper_name,,13,0,,,0,1,0,Barracks,usaSoldiers,,28,48,0,0,32,0,0,0,0,0,0,Western,[],(None)
Dragon,text_BMP1_name,,13,0,,,0,3,1,Stable,Dragon,,70,0,450,0,450,0,0,0,250,450,2,,[upLightTnak_13],(None)
//伞兵
//Paratrooper_Solider,tx_utn_Sniper_name,,13,0,,,0,1,2,il76,Paratrooper_Solider,,15,0,500,0,550,0,0,0,550,50,0,,[],(None)
//Paratrooper_Solider2,tx_utn_Sniper_name,,13,0,,,0,3,2,il76,Paratrooper_Solider2,,15,0,500,0,550,0,0,0,550,50,0,,[],(None)
//Paratrooper_Solider3,tx_utn_Sniper_name,,13,0,,,0,3,1,il76,Paratrooper_Solider3,,15,0,500,0,550,0,0,0,550,50,0,,[],(None)
//空降防空
//Paratrooper_Mounter4,tx_utn_Sniper_name,,13,0,,,0,2,1,il76,Paratrooper_Mounter4,,15,0,800,0,750,0,0,0,750,350,0,,[],(None)

//---------------new unit upgrades-------------------------------
Scud_12_Veteran,text_tt_upgrade_veteran,,12,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Scud,,ScudEpoch12Veteran,60,0,161,0,161,0,0,0,0,0,0,,[],(None)
Scud_12_Elite,text_tt_upgrade_Elite,,12,0,Improvement,icon_tech_upgrade_Elite,0,1,3,Scud,,ScudEpoch12Elite,60,0,161,0,161,0,0,0,0,0,0,,[Scud_12_Veteran],(None)
Scud_13_Veteran,text_tt_upgrade_veteran,,13,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Scud,,ScudEpoch13Veteran,60,0,161,0,161,0,0,0,0,0,0,,[],(None)
Scud_13_Elite,text_tt_upgrade_Elite,,13,0,Improvement,icon_tech_upgrade_Elite,0,1,3,Scud,,ScudEpoch13Elite,60,0,161,0,161,0,0,0,0,0,0,,[Scud_13_Veteran],(None)
Scud_15_Veteran,text_tt_upgrade_veteran,,14,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Scud,,ScudEpoch15Veteran,60,0,161,0,161,0,0,0,0,0,0,,[],(None)
Scud_15_Elite,text_tt_upgrade_Elite,,14,0,Improvement,icon_tech_upgrade_Elite,0,1,3,Scud,,ScudEpoch15Elite,60,0,161,0,161,0,0,0,0,0,0,,[Scud_15_Veteran],(None)
Sniper_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Sniper,,SniperVeteranEpoch11,60,0,161,0,161,0,0,0,0,0,0,,[],(None)
Sniper_11_Elite,text_tt_upgrade_Elite,,11,0,Improvement,icon_tech_upgrade_Elite,0,1,3,Sniper,,SniperEliteEpoch11,60,0,161,0,161,0,0,0,0,0,0,,[Sniper_11_Veteran],(None)
Sniper_13_Veteran,text_tt_upgrade_veteran,,13,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Sniper,,SniperVeteranEpoch13,60,0,161,0,161,0,0,0,0,0,0,,[],(None)
Sniper_13_Elite,text_tt_upgrade_Elite,,13,0,Improvement,icon_tech_upgrade_Elite,0,1,3,Sniper,,SniperEliteEpoch13,60,0,161,0,161,0,0,0,0,0,0,,[Sniper_13_Veteran],(None)
C130_13_Veteran,text_tt_upgrade_veteran,,13,0,Improvement,icon_tech_upgrade_veteran,0,1,3,C130,,C130Epoch13Veteran,90,0,496,0,496,0,0,0,0,496,0,,[],(None)
C130_13_Elite,text_tt_upgrade_elite,,13,0,Improvement,icon_tech_upgrade_elite,0,1,3,C130,,C130Epoch13Elite,90,0,496,0,496,0,0,0,0,496,0,,[C130_13_Veteran],(None)
Navalmine2_11_Veteran,text_tt_upgrade_veteran,,13,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Navalmine2,,Navalmine2Epoch11Veteran,80,0,400,0,400,0,0,0,400,0,0,,[],(None)
Navalmine2_11_Elite,text_tt_upgrade_elite,,13,0,Improvement,icon_tech_upgrade_elite,0,1,3,Navalmine2,,Navalmine2Epoch11Elite,80,0,400,0,400,0,0,0,400,0,0,,[Navalmine2_11_Veteran],(None)
Navalmine_11_Veteran,text_tt_upgrade_veteran,,11,0,Improvement,icon_tech_upgrade_veteran,0,1,3,Navalmine,,NavalmineEpoch11Veteran,80,0,400,0,400,0,0,0,400,0,0,,[],(None)
Navalmine_11_Elite,text_tt_upgrade_elite,,11,0,Improvement,icon_tech_upgrade_elite,0,1,3,Navalmine,,NavalmineEpoch11Elite,80,0,400,0,400,0,0,0,400,0,0,,[Navalmine_11_Veteran],(None)
// ------------------------- Mod WW4 2.0 ------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,

f14,text_Fighter_11_name,,13,0,,,1,3,0,Airport,f14,f14UpgradeEpoch13,80,0,600,0,600,0,0,0,400,400,5,American,[upHelicopter_13],(None)
f15,text_Fighter_11_name,,13,0,,,1,3,1,Airport,f15,f15UpgradeEpoch13,80,0,600,0,600,0,0,0,400,400,10,American,[upHelicopter_13],(None)
f16,text_Fighter_11_name,,11,0,,,0,3,1,Airport,f16,f16UpgradeEpoch11,70,0,450,0,450,0,0,0,450,200,5,American,[upfighter_11],(None)
A10,text_Fighter_11_name,,11,0,,,0,2,2,Airport,A10,A10UpgradeEpoch11,70,0,450,0,450,0,0,0,200,450,5,American,[upfighter_11],(None)
F22,text_Fighter_11_name,,14,0,,,1,3,2,Airport,F22,,90,0,700,0,700,0,0,0,400,700,8,American,[upStealthPlane_14],(None)
YF23,text_Fighter_11_name,,14,0,,,1,2,0,Airport,YF23,,90,0,700,0,700,0,0,0,700,400,8,American,[upStealthPlane_14],(None)
F35,text_Fighter_11_name,,14,0,,,1,3,3,Airport,F35,,90,0,750,0,750,0,0,0,750,400,8,American,[upStealthPlane_14],(None)
//Sirit,text_Fighter_11_name,,14,0,,,1,1,0,Airport,Sirit,,100,0,1000,0,1000,0,0,0,1000,1000,10,American,[],(None)
B1b,text_Fighter_11_name,,11,0,,,0,3,0,Airport,B1b,B1bUpgradeEpoch11,100,0,2000,0,2000,0,0,0,2000,2000,20,American,[upfighter_11],(None)
B2,text_Fighter_11_name,,14,0,,,1,2,3,Airport,B2,,120,0,5000,0,5000,0,0,0,5000,5000,100,American,[],(None)

Am_M1A1,text_HeavyMounted1_11_name,,11,0,,,0,1,1,Stable,Am_M1A1,Am_M1A1UpgradeEpoch11,70,0,500,0,500,0,0,0,300,500,2,American,[upArmoredCar_11],(None)
American_M1A2,text_HeavyMounted1_11_name,,11,0,,,0,1,2,Stable,American_M1A2,American_M1A2UpgradeEpoch11,70,0,500,0,500,0,0,0,300,500,2,American,[upArmoredCar_11],(None)
American_THAAD,text_SA9_name,,14,0,,,0,2,2,Mill,American_THAAD,,70,0,688,0,688,0,0,0,0,688,2,American,[upAirDefense_14],(None)
StrykerATGM,text_BMP1_name,,11,0,,,0,1,0,Mill,StrykerATGM,StrykerATGMUpgradeEpoch11,70,400,400,0,400,0,0,0,400,0,2,American,[upArmoredCar_11],(None)
M109A6,text_BMP1_name,,11,0,,,0,1,1,Mill,M109A6,M109A6UpgradeEpoch11,80,0,0,460,633,0,0,0,288,633,5,American,[upArmoredCar_11],(None)
PAC3,text_SA9_name,,11,0,,,0,1,2,Mill,PAC3,PAC3UpgradeEpoch11,70,0,500,0,500,0,0,0,500,250,2,American,[upArmoredCar_11],(None)
